Person_ID,Name,Age,Gender,Criminal_History,Case_Number,Crime_Description,Crime_Type,IUCR,FBI_Code,Domestic,Arrested,Crime_Location,Block,Beat,District,Ward,Community_Area,Latitude,Longitude,X_Coordinate,Y_Coordinate,Date_of_Crime,Year,Updated_On,Social_Media_Activity,Facial_Recognition_Match
P00770,Elizabeth Morales,11,Other,Yes,C2019-XYZ01182,Theft reported near Russell Turnpike,Theft,6100,107,No,Yes,"Viman Nagar, Pune",5159 Block of Kiara Fields,888,26,2,66,18.5679,73.9143,297007,722215,2024-08-15,2024,2024-12-08,Suspicious,25.34
P00799,Amber Day,62,Other,Yes,C2021-XYZ01183,Robbery reported near Contreras Rapid,Robbery,1100,101,No,No,"T. Nagar, Chennai",9060 Block of Rodriguez Fork,793,17,24,57,13.0424,80.2336,315725,987819,2024-03-30,2024,2024-09-12,Inactive,85.01
P00754,Dean Raymond,90,Female,Yes,C2022-XYZ01184,Cybercrime reported near Snyder Valleys,Cybercrime,3100,104,No,No,"Banjara Hills, Hyderabad",660 Block of David Field,125,1,39,57,17.4239,78.4291,358106,812086,2024-07-07,2024,2024-09-11,Suspicious,3.44
P00623,Donald Curry,47,Other,No,C2022-XYZ01185,Fraud reported near Zimmerman Haven,Fraud,2100,103,Yes,Yes,"Andheri East, Mumbai",8415 Block of Daniel Estate,744,5,46,11,19.1197,72.8696,977557,750146,2024-05-11,2024,2024-05-26,Active,65.14
P00909,Mrs. Holly Vance,7,Male,Yes,C2019-XYZ01186,Theft reported near Jorge Bridge,Theft,6100,107,Yes,No,"Salt Lake, Kolkata",2080 Block of Davenport Passage,348,17,21,54,22.585,88.4154,564140,847535,2025-07-23,2025,2025-08-21,Active,23.95
P00125,Olivia Hensley,58,Male,No,C2022-XYZ01187,Robbery reported near Peters Manor,Robbery,1100,101,No,No,"Andheri East, Mumbai",4583 Block of Beard Run,388,23,42,17,19.1197,72.8696,191609,624433,2023-05-04,2023,2023-05-12,Suspicious,82.35
P00490,Michael Tran,91,Other,No,C2024-XYZ01188,Homicide reported near Ross Glen,Homicide,5100,106,Yes,Yes,"Viman Nagar, Pune",7356 Block of James Mountains,769,2,5,43,18.5679,73.9143,178095,947469,2022-11-26,2022,2022-12-24,Active,68.03
P00151,Beverly Carney,71,Other,Yes,C2023-XYZ01189,Kidnapping reported near Williams Spur,Kidnapping,7100,108,No,Yes,"Andheri East, Mumbai",2088 Block of Gordon Rest,358,27,37,77,19.1197,72.8696,830948,620020,2024-04-10,2024,2024-07-03,Inactive,11.62
P00931,Cesar Tucker,43,Male,No,C2021-XYZ01190,Fraud reported near Harry Dale,Fraud,2100,103,Yes,No,"Viman Nagar, Pune",9231 Block of Heather Plaza,759,20,30,68,18.5679,73.9143,314815,272600,2025-04-26,2025,2025-10-14,Suspicious,60.66
P00171,Andrea Knight,80,Male,Yes,C2022-XYZ01191,Homicide reported near Mitchell Pike,Homicide,5100,106,Yes,No,"Salt Lake, Kolkata",2521 Block of Chelsea Crossing,402,25,40,40,22.585,88.4154,937636,741436,2022-07-28,2022,2022-11-13,Active,35.81
P00632,Sara Gray,23,Female,Yes,C2021-XYZ01192,Theft reported near John Forest,Theft,6100,107,No,No,"T. Nagar, Chennai",6757 Block of Kaufman Common,310,12,46,64,13.0424,80.2336,538449,107757,2024-01-24,2024,2024-04-11,Suspicious,85.94
P00558,Valerie Brooks,108,Other,No,C2019-XYZ01193,Assault reported near Robles Square,Assault,1300,102,Yes,Yes,"Andheri East, Mumbai",2410 Block of Bruce Wall,171,21,11,52,19.1197,72.8696,597529,440251,2020-08-15,2020,2020-08-17,Active,67.78
P00386,Henry Harrington,67,Female,Yes,C2022-XYZ01194,Assault reported near Bender Drive,Assault,1300,102,No,No,"Koramangala, Bangalore",7408 Block of Jennifer Glens,738,30,41,56,12.9352,77.6146,481945,726405,2023-10-27,2023,2023-12-17,Active,17.31
P00592,Megan Howard,35,Male,No,C2024-XYZ01195,Cybercrime reported near Smith Square,Cybercrime,3100,104,Yes,Yes,"Koramangala, Bangalore",3775 Block of Mark Valley,498,28,5,28,12.9352,77.6146,942986,545831,2024-07-22,2024,2025-01-05,Suspicious,49.64
P00479,Melissa Boyle,2,Female,Yes,C2019-XYZ01196,Homicide reported near Wilcox Dam,Homicide,5100,106,Yes,No,"Koramangala, Bangalore",6595 Block of Horn Cape,191,7,37,54,12.9352,77.6146,809286,228655,2023-09-02,2023,2023-12-27,Active,94.35
P00045,Walter Foster,6,Female,No,C2021-XYZ01197,Drug Offense reported near Taylor Fort,Drug Offense,4100,105,No,Yes,"Banjara Hills, Hyderabad",9807 Block of Amy Vista,940,11,14,6,17.4239,78.4291,892398,597900,2024-06-12,2024,2024-11-27,Active,42.91
P00098,Edward Tucker,7,Female,Yes,C2022-XYZ01198,Cybercrime reported near Michael Lake,Cybercrime,3100,104,Yes,Yes,"Banjara Hills, Hyderabad",3426 Block of Jessica Route,475,14,39,56,17.4239,78.4291,676949,633286,2022-07-12,2022,2022-12-03,Active,42.26
P00092,Matthew Gutierrez,64,Other,Yes,C2023-XYZ01199,Drug Offense reported near Jeremy Dale,Drug Offense,4100,105,Yes,No,"T. Nagar, Chennai",8339 Block of Kerri Dam,967,5,36,27,13.0424,80.2336,799356,870017,2025-02-02,2025,2025-02-22,Inactive,6.69
P00898,Jennifer Waller,28,Female,No,C2020-XYZ01200,Theft reported near David Tunnel,Theft,6100,107,No,Yes,"Viman Nagar, Pune",592 Block of Khan Walk,763,11,47,52,18.5679,73.9143,971107,382887,2023-01-07,2023,2023-02-28,Suspicious,9.07
P00584,Lisa Sims,55,Female,No,C2019-XYZ01201,Cybercrime reported near Sarah Point,Cybercrime,3100,104,Yes,No,"Banjara Hills, Hyderabad",1838 Block of Alyssa Mills,543,30,49,18,17.4239,78.4291,844847,312570,2020-10-27,2020,2021-04-22,Active,70.41
P00014,David Brown,6,Male,Yes,C2019-XYZ01202,Cybercrime reported near Amy Causeway,Cybercrime,3100,104,No,Yes,"Salt Lake, Kolkata",6135 Block of Davis Falls,836,9,16,48,22.585,88.4154,316535,160335,2022-10-24,2022,2023-04-13,Active,74.38
P00940,Mark Mejia,26,Other,Yes,C2020-XYZ01203,Theft reported near Karen Mountains,Theft,6100,107,Yes,No,"Viman Nagar, Pune",4026 Block of Tammy Roads,190,9,48,52,18.5679,73.9143,278189,136879,2022-03-08,2022,2022-07-30,Active,32.73
P00826,Carmen Smith,81,Female,Yes,C2021-XYZ01204,Kidnapping reported near Hernandez Island,Kidnapping,7100,108,Yes,No,"T. Nagar, Chennai",9546 Block of Heather Crest,935,8,44,5,13.0424,80.2336,785441,524872,2022-07-02,2022,2022-11-07,Inactive,89.63
P00955,Matthew Molina,9,Other,No,C2019-XYZ01205,Cybercrime reported near Davis Rest,Cybercrime,3100,104,Yes,No,"Sector 62, Noida",1223 Block of Meagan Fords,890,8,27,21,28.6102,77.367,722600,867669,2020-12-30,2020,2021-03-15,Active,78.22
P00424,Mark King,77,Male,No,C2022-XYZ01206,Drug Offense reported near Brett Field,Drug Offense,4100,105,No,Yes,"Sector 62, Noida",394 Block of Matthew Wells,555,5,28,9,28.6102,77.367,714744,827777,2021-05-21,2021,2021-10-21,Suspicious,84.73
P00396,Patrick Delgado,60,Other,No,C2022-XYZ01207,Drug Offense reported near Danny Locks,Drug Offense,4100,105,No,Yes,"Sector 62, Noida",6812 Block of Erin Coves,999,3,19,66,28.6102,77.367,119964,323357,2024-02-04,2024,2024-03-02,Suspicious,14.01
P00912,Jamie Gallagher,22,Male,No,C2021-XYZ01208,Cybercrime reported near Howard Plain,Cybercrime,3100,104,Yes,No,"Viman Nagar, Pune",7624 Block of Johnson Field,695,24,1,11,18.5679,73.9143,168131,367571,2023-02-01,2023,2023-07-20,Active,34.24
P00022,Nathan Mann,89,Female,Yes,C2024-XYZ01209,Drug Offense reported near Raymond Land,Drug Offense,4100,105,No,Yes,"T. Nagar, Chennai",6946 Block of Pamela Meadows,833,4,2,24,13.0424,80.2336,459445,434820,2020-12-09,2020,2021-03-30,Active,86.59
P00440,Kyle Ball,62,Male,No,C2023-XYZ01210,Fraud reported near Olivia Drives,Fraud,2100,103,No,No,"Koramangala, Bangalore",292 Block of Nathan Ranch,997,22,23,68,12.9352,77.6146,745293,100746,2022-01-28,2022,2022-05-05,Inactive,6.37
P00448,Gabriel Kelley,8,Female,No,C2024-XYZ01211,Theft reported near Jenny Ridge,Theft,6100,107,Yes,No,"Viman Nagar, Pune",8524 Block of Lopez Ridges,168,11,31,60,18.5679,73.9143,327941,251643,2025-07-18,2025,2025-11-18,Active,55.48
P00993,Philip Hall,11,Other,Yes,C2020-XYZ01212,Cybercrime reported near Karen Light,Cybercrime,3100,104,Yes,No,"Banjara Hills, Hyderabad",1343 Block of Kathy Burg,176,24,8,33,17.4239,78.4291,177755,694020,2021-11-01,2021,2021-12-04,Inactive,73.94
P00368,David Lee,73,Male,Yes,C2023-XYZ01213,Kidnapping reported near Diaz Walk,Kidnapping,7100,108,Yes,Yes,"T. Nagar, Chennai",7549 Block of Tanya Point,988,18,31,73,13.0424,80.2336,370030,280972,2021-04-12,2021,2021-06-16,Active,4.82
P00134,William Johnson,90,Other,Yes,C2020-XYZ01214,Fraud reported near Brittany Divide,Fraud,2100,103,No,No,"Andheri East, Mumbai",3036 Block of Stephanie Plains,519,26,41,65,19.1197,72.8696,820843,623656,2022-09-15,2022,2022-09-19,Inactive,87.33
P00784,Anthony Bell,12,Male,No,C2023-XYZ01215,Theft reported near Mills Highway,Theft,6100,107,No,No,"Sector 62, Noida",6253 Block of Kathryn Meadows,430,9,35,41,28.6102,77.367,801797,187764,2024-07-24,2024,2024-07-30,Inactive,53.05
P00033,Xavier Moore,67,Male,Yes,C2020-XYZ01216,Homicide reported near Rachel Vista,Homicide,5100,106,No,Yes,"T. Nagar, Chennai",4778 Block of Michael Center,988,12,34,43,13.0424,80.2336,967416,731782,2022-09-18,2022,2023-01-09,Inactive,87.55
P00184,Lisa Rogers,49,Female,No,C2024-XYZ01217,Kidnapping reported near Holly Harbors,Kidnapping,7100,108,Yes,No,"Koramangala, Bangalore",2047 Block of Eric Meadows,926,17,26,4,12.9352,77.6146,702651,390670,2025-04-06,2025,2025-04-10,Inactive,89.24
P00686,Julia Jenkins,54,Male,No,C2021-XYZ01218,Assault reported near Ronald Valley,Assault,1300,102,No,No,"Banjara Hills, Hyderabad",631 Block of Fuller Tunnel,968,9,31,76,17.4239,78.4291,921463,185338,2023-11-08,2023,2024-01-04,Inactive,13.59
P00046,Jeffrey Martinez,72,Female,No,C2021-XYZ01219,Kidnapping reported near Gonzalez Lock,Kidnapping,7100,108,No,Yes,"Banjara Hills, Hyderabad",6237 Block of Timothy Heights,735,6,46,14,17.4239,78.4291,852414,491502,2024-08-07,2024,2024-11-03,Inactive,58.92
P00599,Connie Campbell,50,Male,Yes,C2019-XYZ01220,Fraud reported near Ray Center,Fraud,2100,103,Yes,No,"Andheri East, Mumbai",6375 Block of Holly Row,577,3,45,8,19.1197,72.8696,141806,915928,2021-01-11,2021,2021-02-07,Inactive,24.72
P00666,Jennifer Vance,87,Female,Yes,C2020-XYZ01221,Assault reported near Rich Lights,Assault,1300,102,Yes,Yes,"Banjara Hills, Hyderabad",5210 Block of Daniel Square,383,14,33,64,17.4239,78.4291,533878,400765,2023-11-23,2023,2024-04-10,Suspicious,36.05
P00704,Emily Jarvis,28,Male,Yes,C2022-XYZ01222,Kidnapping reported near Joanna Valleys,Kidnapping,7100,108,Yes,No,"Banjara Hills, Hyderabad",7884 Block of Stephen Courts,808,1,48,5,17.4239,78.4291,866228,422043,2021-05-16,2021,2021-08-23,Inactive,75.67
P00049,Heather Kelly,100,Male,No,C2021-XYZ01223,Drug Offense reported near Green Mount,Drug Offense,4100,105,No,No,"Viman Nagar, Pune",9190 Block of Ian Route,213,29,16,14,18.5679,73.9143,380046,729949,2023-12-02,2023,2024-04-26,Suspicious,10.68
P00591,Anne Snyder,13,Male,Yes,C2023-XYZ01224,Assault reported near Brittany Glens,Assault,1300,102,Yes,Yes,"T. Nagar, Chennai",9509 Block of Jones Avenue,697,7,1,20,13.0424,80.2336,463084,203815,2022-02-16,2022,2022-02-26,Suspicious,71.63
P00872,Darrell Wallace,106,Other,Yes,C2019-XYZ01225,Theft reported near Mcpherson Trace,Theft,6100,107,No,No,"Salt Lake, Kolkata",1176 Block of Mary Track,875,19,3,74,22.585,88.4154,292927,490399,2022-12-21,2022,2023-04-11,Active,28.32
P00392,Jessica Wilson,107,Female,Yes,C2024-XYZ01226,Robbery reported near Hannah Burg,Robbery,1100,101,No,Yes,"Andheri East, Mumbai",3942 Block of Larry Path,954,27,26,45,19.1197,72.8696,989243,356618,2023-10-05,2023,2023-11-10,Suspicious,42.94
P00432,Charles Costa,102,Female,No,C2022-XYZ01227,Homicide reported near Campos Ramp,Homicide,5100,106,Yes,Yes,"Banjara Hills, Hyderabad",485 Block of Stanton Mill,995,4,24,73,17.4239,78.4291,246749,751252,2022-08-06,2022,2022-09-12,Inactive,62.03
P00748,Jessica Walker,80,Other,Yes,C2024-XYZ01228,Assault reported near Combs Greens,Assault,1300,102,No,No,"Salt Lake, Kolkata",4725 Block of Michelle Overpass,599,5,16,75,22.585,88.4154,808224,317733,2024-12-15,2024,2025-01-23,Inactive,18.02
P00534,Thomas Malone,53,Male,No,C2022-XYZ01229,Kidnapping reported near Baird Pine,Kidnapping,7100,108,Yes,Yes,"Salt Lake, Kolkata",7146 Block of Beck Skyway,704,4,21,8,22.585,88.4154,906871,899402,2023-02-09,2023,2023-07-24,Active,81.59
P00349,Michele Ortega,53,Other,Yes,C2021-XYZ01230,Theft reported near Lane Streets,Theft,6100,107,Yes,No,"Sector 62, Noida",5848 Block of Diana Manor,646,8,36,50,28.6102,77.367,196586,854624,2022-09-28,2022,2022-09-29,Active,54.0
P00520,Mr. Jared Harding,43,Female,No,C2021-XYZ01231,Drug Offense reported near Heather Prairie,Drug Offense,4100,105,No,Yes,"Salt Lake, Kolkata",4184 Block of Moore Lodge,684,14,35,6,22.585,88.4154,476635,240601,2024-11-23,2024,2025-04-25,Active,19.84
P00466,Lindsay Dunn,51,Other,No,C2020-XYZ01232,Fraud reported near Eduardo Villages,Fraud,2100,103,No,Yes,"Viman Nagar, Pune",320 Block of Eduardo Island,816,21,15,60,18.5679,73.9143,662602,699303,2020-08-29,2020,2020-12-18,Suspicious,46.35
P00028,David Hull,70,Male,Yes,C2021-XYZ01233,Drug Offense reported near Larry Rapid,Drug Offense,4100,105,No,Yes,"Koramangala, Bangalore",6710 Block of Bailey Keys,759,26,26,14,12.9352,77.6146,308319,466059,2023-10-11,2023,2023-12-18,Suspicious,57.82
P00771,Kimberly Huff,33,Male,No,C2021-XYZ01234,Cybercrime reported near Wright Port,Cybercrime,3100,104,Yes,Yes,"Viman Nagar, Pune",6218 Block of Parsons Hollow,793,29,38,44,18.5679,73.9143,339291,197460,2024-04-23,2024,2024-05-14,Active,96.56
P00367,Lindsey Ayala,33,Female,No,C2022-XYZ01235,Assault reported near Andrew Cliff,Assault,1300,102,No,Yes,"Salt Lake, Kolkata",9218 Block of Jennifer Streets,265,17,47,59,22.585,88.4154,532878,946114,2021-02-08,2021,2021-06-15,Active,3.57
P00006,Haley Nunez,28,Male,No,C2019-XYZ01236,Drug Offense reported near Morse Parkway,Drug Offense,4100,105,Yes,Yes,"Banjara Hills, Hyderabad",3434 Block of Steven Islands,886,26,34,50,17.4239,78.4291,149339,841568,2025-05-31,2025,2025-06-07,Inactive,21.01
P00924,Keith Avery,38,Male,No,C2023-XYZ01237,Assault reported near Schmitt Brooks,Assault,1300,102,No,Yes,"Sector 62, Noida",5315 Block of Decker Bridge,697,20,30,47,28.6102,77.367,716804,783660,2025-04-29,2025,2025-09-20,Active,57.21
P00793,George Turner,97,Other,Yes,C2022-XYZ01238,Robbery reported near Claudia Port,Robbery,1100,101,Yes,No,"T. Nagar, Chennai",9358 Block of Robert Greens,250,18,6,24,13.0424,80.2336,520344,544576,2023-02-15,2023,2023-08-05,Inactive,48.36
P00661,John Bell MD,109,Other,No,C2019-XYZ01239,Assault reported near Hooper Fields,Assault,1300,102,Yes,Yes,"Salt Lake, Kolkata",4053 Block of Dana Run,485,17,29,28,22.585,88.4154,752744,488190,2024-08-02,2024,2024-11-22,Suspicious,51.27
P00521,Keith Robinson,38,Other,No,C2019-XYZ01240,Assault reported near Miller Mission,Assault,1300,102,No,No,"Viman Nagar, Pune",5543 Block of Michelle Common,394,26,49,17,18.5679,73.9143,991255,187165,2021-05-28,2021,2021-09-09,Suspicious,73.37
P00569,Kenneth Noble,35,Other,Yes,C2021-XYZ01241,Robbery reported near Bryan Plaza,Robbery,1100,101,No,Yes,"Andheri East, Mumbai",2346 Block of Luis Drives,489,22,8,16,19.1197,72.8696,891338,899312,2024-10-14,2024,2024-10-17,Active,39.47
P00674,Megan Norris,33,Female,Yes,C2020-XYZ01242,Drug Offense reported near Anderson Fort,Drug Offense,4100,105,Yes,Yes,"Salt Lake, Kolkata",7508 Block of Blankenship Meadow,645,19,11,19,22.585,88.4154,830011,438024,2023-03-04,2023,2023-08-12,Active,82.19
P00651,Danielle Rodriguez,89,Other,Yes,C2024-XYZ01243,Assault reported near Rodney Expressway,Assault,1300,102,Yes,No,"Sector 62, Noida",6823 Block of Michael Ferry,749,30,21,52,28.6102,77.367,767323,261311,2021-07-07,2021,2021-08-11,Active,19.29
P00382,Susan Sexton,65,Female,No,C2022-XYZ01244,Assault reported near Alexander Plains,Assault,1300,102,Yes,Yes,"Banjara Hills, Hyderabad",8426 Block of Smith Inlet,475,10,9,43,17.4239,78.4291,106255,401752,2023-03-13,2023,2023-05-18,Active,21.81
P00169,James Wright,46,Male,Yes,C2022-XYZ01245,Homicide reported near Hernandez Neck,Homicide,5100,106,Yes,No,"Viman Nagar, Pune",4223 Block of Weber Estates,562,16,40,4,18.5679,73.9143,717135,241735,2025-01-26,2025,2025-06-04,Suspicious,9.83
P00786,Mitchell Murphy,97,Female,Yes,C2023-XYZ01246,Cybercrime reported near Lauren Brooks,Cybercrime,3100,104,No,No,"Sector 62, Noida",295 Block of King Ports,521,1,15,58,28.6102,77.367,860016,856084,2022-01-26,2022,2022-05-27,Active,21.37
P00076,Angela Walker,55,Female,No,C2019-XYZ01247,Homicide reported near Floyd Loop,Homicide,5100,106,No,No,"Salt Lake, Kolkata",9500 Block of Bonnie Islands,207,3,45,23,22.585,88.4154,587705,142079,2021-05-08,2021,2021-10-05,Suspicious,41.55
P00411,Jonathan Hopkins,10,Male,No,C2024-XYZ01248,Cybercrime reported near Tran Route,Cybercrime,3100,104,Yes,Yes,"Salt Lake, Kolkata",4152 Block of Patricia Neck,365,21,8,54,22.585,88.4154,459242,243626,2020-12-06,2020,2021-03-25,Suspicious,31.92
P00363,Jennifer Ramirez,17,Other,No,C2021-XYZ01249,Fraud reported near Heather River,Fraud,2100,103,Yes,No,"T. Nagar, Chennai",8654 Block of Hooper Oval,888,13,5,60,13.0424,80.2336,622521,828999,2024-10-10,2024,2024-10-27,Suspicious,75.77
P00478,Ashley Keith,65,Male,No,C2020-XYZ01250,Assault reported near Melanie Spurs,Assault,1300,102,No,Yes,"Viman Nagar, Pune",3914 Block of Johnson Burg,608,14,34,53,18.5679,73.9143,818380,714634,2023-01-01,2023,2023-05-08,Inactive,39.15
P00326,Brett Walker,90,Other,No,C2023-XYZ01251,Cybercrime reported near Barnes Trafficway,Cybercrime,3100,104,No,No,"Sector 62, Noida",5111 Block of Martin Mountain,412,30,21,34,28.6102,77.367,449580,474545,2024-10-01,2024,2025-03-07,Suspicious,32.77
P00153,Michael Padilla,24,Female,Yes,C2020-XYZ01252,Kidnapping reported near Spencer Track,Kidnapping,7100,108,Yes,Yes,"Andheri East, Mumbai",7903 Block of Schwartz Prairie,885,17,28,17,19.1197,72.8696,509809,210547,2022-10-11,2022,2023-02-24,Suspicious,1.72
P00645,Brittany Bailey,71,Female,Yes,C2022-XYZ01253,Theft reported near Barker Shore,Theft,6100,107,No,Yes,"Salt Lake, Kolkata",3533 Block of Amanda Spur,289,8,19,71,22.585,88.4154,884222,730456,2021-04-20,2021,2021-07-07,Active,82.1
P00692,Michael Davis,82,Other,No,C2023-XYZ01254,Robbery reported near Perry Wall,Robbery,1100,101,No,Yes,"Andheri East, Mumbai",1133 Block of Buckley Stream,549,30,4,61,19.1197,72.8696,748785,676475,2021-11-01,2021,2022-03-10,Inactive,86.97
P00163,Allison Glass,54,Male,Yes,C2020-XYZ01255,Kidnapping reported near Rice Inlet,Kidnapping,7100,108,No,Yes,"Andheri East, Mumbai",6983 Block of Thomas Islands,451,2,23,42,19.1197,72.8696,433369,555997,2024-11-29,2024,2025-01-03,Active,51.91
P00528,Sarah Villarreal,39,Female,No,C2022-XYZ01256,Robbery reported near Peter River,Robbery,1100,101,Yes,No,"T. Nagar, Chennai",3766 Block of Jeffery Loaf,907,12,10,63,13.0424,80.2336,700497,173462,2021-08-07,2021,2021-10-27,Suspicious,65.37
P00691,Chelsea Gross,92,Other,No,C2022-XYZ01257,Drug Offense reported near Gina Circle,Drug Offense,4100,105,No,Yes,"Salt Lake, Kolkata",9576 Block of Jordan Overpass,244,7,40,60,22.585,88.4154,876353,872783,2022-07-28,2022,2022-07-29,Active,98.08
P00823,Steven Martinez,90,Female,Yes,C2024-XYZ01258,Robbery reported near Jennifer Manor,Robbery,1100,101,Yes,No,"Koramangala, Bangalore",8936 Block of Courtney Island,548,30,25,71,12.9352,77.6146,612804,571747,2022-08-04,2022,2022-08-05,Active,60.65
P00180,Vanessa Perez,106,Other,Yes,C2021-XYZ01259,Theft reported near Brian Cape,Theft,6100,107,Yes,No,"Salt Lake, Kolkata",5018 Block of Sarah Haven,851,23,49,21,22.585,88.4154,247764,536633,2024-03-12,2024,2024-09-07,Suspicious,76.1
P00665,Andrea Garza,84,Female,Yes,C2020-XYZ01260,Assault reported near Ian Junctions,Assault,1300,102,Yes,Yes,"Sector 62, Noida",4328 Block of Raymond Throughway,326,10,19,52,28.6102,77.367,375622,131090,2023-05-20,2023,2023-06-18,Suspicious,43.84
P00784,Anthony Bell,12,Male,No,C2024-XYZ01261,Homicide reported near Samuel Radial,Homicide,5100,106,No,No,"Viman Nagar, Pune",5485 Block of Diaz Springs,204,25,8,41,18.5679,73.9143,411730,107079,2025-01-20,2025,2025-05-05,Suspicious,97.29
P00816,Mathew Hansen,99,Male,No,C2020-XYZ01262,Cybercrime reported near Kimberly Stravenue,Cybercrime,3100,104,Yes,No,"Andheri East, Mumbai",8696 Block of James Motorway,360,12,29,13,19.1197,72.8696,823936,971939,2025-05-26,2025,2025-07-15,Inactive,37.58
P00563,Billy Griffin,29,Other,Yes,C2019-XYZ01263,Homicide reported near Blake Oval,Homicide,5100,106,Yes,Yes,"Andheri East, Mumbai",7293 Block of Cohen Tunnel,961,25,43,74,19.1197,72.8696,713966,690445,2023-08-21,2023,2023-10-26,Suspicious,68.89
P00045,Walter Foster,6,Female,No,C2024-XYZ01264,Drug Offense reported near Knight Lock,Drug Offense,4100,105,No,Yes,"T. Nagar, Chennai",3272 Block of Bowman Knoll,581,27,36,42,13.0424,80.2336,239089,555438,2024-04-08,2024,2024-05-15,Active,71.91
P00078,Christopher Poole,12,Other,No,C2023-XYZ01265,Kidnapping reported near Young Extension,Kidnapping,7100,108,Yes,No,"Salt Lake, Kolkata",222 Block of Timothy Forges,793,23,45,42,22.585,88.4154,409300,113521,2021-03-07,2021,2021-04-27,Inactive,57.09
P00759,Patrick Rodriguez PhD,22,Male,No,C2024-XYZ01266,Homicide reported near Brian Cove,Homicide,5100,106,No,Yes,"Banjara Hills, Hyderabad",8027 Block of Watkins Cape,487,24,15,39,17.4239,78.4291,910830,754831,2021-05-20,2021,2021-11-08,Inactive,36.27
